<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210108,193000,40915.6100000,41208.5700000,40229.5300000,41202.5500000,518
20210108,200000,41200.1300000,41650.0000000,41117.5500000,41371.0300000,450
20210108,203000,41369.3600000,41609.0000000,41089.8300000,41295.4100000,399
20210108,210000,41279.8100000,41438.3100000,40903.1200000,41043.6800000,396
20210108,213000,41043.6700000,41178.6800000,40151.0100000,40233.4000000,565
20210108,220000,40233.3200000,40837.8800000,39800.0000000,39927.1500000,821
20210108,223000,39927.1800000,40620.0000000,39927.1800000,40222.0000000,655
20210108,230000,40222.0000000,40700.0000000,40210.6100000,40366.7700000,355
20210108,233000,40358.7100000,40469.7300000,39350.0000000,39674.8300000,810
20210109,000000,39670.0000000,39845.3800000,38900.0000000,39073.3000000,994
20210109,003000,39073.3000000,39941.0700000,38700.0000000,39717.5400000,1017
20210109,010000,39712.1000000,40099.9900000,39473.6800000,40082.6200000,380
20210109,013000,40073.2800000,40257.3900000,39778.1500000,40150.3500000,337
20210109,020000,40150.3500000,40822.9100000,40150.3400000,40724.0900000,303
20210109,023000,40724.1300000,40963.5600000,40500.0100000,40855.4600000,292
20210109,030000,40855.4600000,40979.0000000,40620.0600000,40665.1500000,283
20210109,033000,40642.1500000,40980.0000000,40633.0300000,40814.8800000,373
20210109,040000,40822.3100000,40834.5300000,40031.8000000,40315.3400000,430
20210109,043000,40315.3400000,40327.7700000,39800.0000000,40188.8600000,506
20210109,050000,40193.3800000,40273.8600000,39815.0100000,40246.5500000,359
20210109,053000,40244.6100000,40615.0900000,40184.8900000,40294.7600000,376
20210109,060000,40294.7500000,40304.6800000,39521.0000000,40023.7200000,547
20210109,063000,40018.4400000,40348.8800000,39764.9400000,40258.6800000,269
20210109,070000,40262.5800000,40423.1500000,40079.2600000,40264.2900000,113
20210109,073000,40257.0100000,40348.5000000,39868.0100000,40250.0000000,259
20210109,080000,40250.0000000,40535.0000000,40146.9500000,40253.3100000,264
20210109,083000,40251.0100000,40251.0100000,39730.6700000,39774.3400000,390
20210109,090000,39773.3000000,39920.1800000,39200.1100000,39352.3600000,456
20210109,093000,39346.9500000,39666.7000000,38900.5000000,39219.4000000,709
20210109,100000,39220.3600000,39515.1300000,38929.5600000,39032.2800000,373
20210109,103000,39026.9200000,39506.8500000,38800.0000000,39440.0100000,462
20210109,110000,39440.0000000,39705.0000000,39399.3900000,39665.9900000,200
20210109,113000,39665.9900000,39820.0000000,39327.6500000,39571.2700000,182
20210109,120000,39571.2600000,40300.0000000,39557.5600000,40214.9100000,296
20210109,123000,40215.0000000,40807.9900000,40215.0000000,40594.4900000,237
20210109,130000,40592.9300000,40685.2000000,40265.2200000,40365.4700000,169
20210109,133000,40377.2100000,40667.9100000,40149.5200000,40666.2600000,155
20210109,140000,40666.2600000,40800.0000000,40343.5800000,40426.7900000,105
20210109,143000,40426.7800000,41262.4300000,40300.0100000,41120.5500000,332
20210109,150000,41124.5400000,41269.6900000,40444.0000000,40628.3200000,247
20210109,153000,40633.5400000,40988.4900000,40580.2800000,40745.7800000,119
20210109,160000,40745.7800000,40917.7600000,40451.2600000,40916.5600000,169
20210109,163000,40916.5500000,41099.4400000,40750.0000000,40938.6800000,261
20210109,170000,40948.4900000,41275.4700000,40880.9400000,41130.9600000,265
20210109,173000,41126.6000000,41406.9400000,41063.9500000,41145.3700000,368
20210109,180000,41145.3700000,41226.2500000,40782.0900000,40897.1400000,305
20210109,183000,40897.1100000,41027.3400000,40300.0000000,40619.9900000,329
20210109,190000,40619.9900000,40814.5300000,40527.0400000,40620.0200000,200
20210109,193000,40625.9000000,40735.1200000,40138.4700000,40199.9800000,229
20210109,200000,40207.5100000,40536.3900000,40007.0000000,40113.8900000,213
20210109,203000,40102.2200000,40663.8700000,40093.2000000,40524.1600000,238
20210109,210000,40524.1600000,40667.9800000,40450.0000000,40507.3800000,255
20210109,213000,40507.3800000,40874.1200000,40507.3800000,40747.3300000,287
20210109,220000,40747.3300000,40889.9900000,40560.1700000,40725.2500000,256
20210109,223000,40725.2500000,40965.0000000,40563.0500000,40900.0000000,323
20210109,230000,40906.6200000,40916.6500000,40703.3600000,40749.9900000,173
20210109,233000,40749.9900000,40864.2500000,40146.4100000,40610.0100000,404
20210110,000000,40604.2200000,40749.9400000,40466.0000000,40749.9400000,281
20210110,003000,40738.7200000,40878.5700000,40650.5700000,40844.7600000,344
20210110,010000,40844.8400000,40890.0000000,40600.9800000,40860.1600000,246
20210110,013000,40864.4600000,40885.8000000,40511.0100000,40541.3300000,209
20210110,020000,40541.6200000,40584.7900000,40282.2900000,40453.4000000,142
20210110,023000,40453.4000000,40582.7600000,40100.0000000,40403.7400000,266
20210110,030000,40403.7300000,40506.4200000,40137.3500000,40257.4300000,294
20210110,033000,40257.4300000,40679.9500000,40253.3900000,40634.9900000,291
20210110,040000,40634.9800000,40837.5300000,40542.4300000,40685.8800000,248
20210110,043000,40685.8800000,41343.0000000,40562.9600000,41298.5400000,510
20210110,050000,41303.9700000,41452.1200000,41133.0000000,41235.4800000,398
20210110,053000,41235.4800000,41235.4800000,40947.3900000,40966.5100000,184
20210110,060000,40966.5100000,41220.0000000,40966.5000000,41082.2000000,125
20210110,063000,41084.4700000,41132.0100000,40444.9700000,40600.5000000,383
20210110,070000,40605.0900000,40799.4000000,40411.6600000,40481.5000000,228
20210110,073000,40481.4900000,40750.0000000,40407.0000000,40516.2200000,114
20210110,080000,40513.0600000,40611.6900000,40205.0000000,40480.0900000,334
20210110,083000,40480.0900000,40759.0000000,40401.0000000,40688.1400000,107
20210110,090000,40688.8600000,40735.9900000,40500.0100000,40571.1200000,108
20210110,093000,40572.9200000,40859.5500000,40500.0000000,40788.4400000,101
20210110,100000,40785.2100000,41186.7600000,40712.5500000,41021.6600000,196
20210110,103000,41021.6600000,41186.2900000,40878.6000000,41010.4300000,126
20210110,110000,41021.7400000,41095.3500000,40812.9300000,41090.0100000,187
20210110,113000,41090.0200000,41136.5100000,40675.0000000,40757.1400000,189
20210110,120000,40758.1600000,40937.7300000,40662.1500000,40908.5900000,133
20210110,123000,40908.5900000,41136.0000000,40869.9500000,40984.8300000,179
20210110,130000,40984.8200000,41078.7400000,40800.0000000,40831.9500000,139
20210110,133000,40839.1400000,40923.0000000,40430.0000000,40474.5100000,248
20210110,140000,40474.5100000,40719.5500000,40055.0000000,40505.4400000,353
20210110,143000,40509.0300000,40511.2000000,39150.0000000,39390.8800000,681
20210110,150000,39390.8800000,39796.7300000,38999.0000000,39233.9400000,511
20210110,153000,39233.3800000,39800.0000000,38582.0000000,39710.1800000,669
20210110,160000,39712.2400000,39850.0000000,39408.4200000,39632.7400000,195
20210110,163000,39629.9400000,40150.8400000,39510.1600000,40003.3700000,251
20210110,170000,40023.8000000,40164.6700000,39753.8100000,39851.5600000,257
20210110,173000,39863.2600000,39881.4700000,39477.3500000,39816.7900000,283
20210110,180000,39819.2000000,39907.3100000,39307.0000000,39504.1400000,251
20210110,183000,39501.3000000,39893.6300000,39134.6600000,39818.3300000,216
20210110,190000,39818.3400000,39979.1800000,39714.6200000,39716.7900000,124
20210110,193000,39715.8900000,39797.9200000,39369.8600000,39424.0600000,157
20210110,200000,39437.7600000,39597.7900000,39054.5900000,39294.2600000,360
20210110,203000,39290.2500000,39424.0100000,38000.0000000,38172.7900000,1343
20210110,210000,38172.7800000,38835.0000000,37211.0000000,38653.5300000,1620
20210110,213000,38653.5200000,38819.6600000,37951.2600000,38031.4000000,592
20210110,220000,38019.4000000,38379.1400000,37700.0000000,38109.1300000,530
20210110,223000,38109.1300000,38546.2400000,37915.0000000,38217.9700000,387
20210110,230000,38230.9200000,38237.4000000,36675.2500000,37363.2600000,1023
20210110,233000,37363.2500000,37677.6800000,34444.0000000,35488.5300000,3219
20210111,000000,35339.4100000,37760.0000000,35000.0000000,37738.5400000,2611
20210111,003000,37728.0000000,38250.0000000,37501.0000000,37568.7900000,1218
20210111,010000,37567.3600000,38184.8300000,37543.1500000,38048.9400000,629
20210111,013000,38048.8700000,39071.1300000,37850.0200000,38869.2300000,640
20210111,020000,38875.0700000,38980.4400000,38424.9900000,38449.9900000,369
20210111,023000,38449.9500000,38684.4200000,38142.8600000,38309.4900000,587
20210111,030000,38309.4900000,38490.6400000,37920.3400000,38171.5700000,419
20210111,033000,38168.8900000,38273.8800000,37354.2700000,37642.6400000,896
20210111,040000,37639.5800000,37946.6100000,36000.0000000,37211.9300000,1316
20210111,043000,37215.6900000,37799.1000000,37000.0000000,37703.9200000,381
20210111,050000,37704.0100000,37765.6600000,36666.0600000,37233.5600000,652
20210111,053000,37233.4800000,37383.6000000,36050.0000000,36611.4400000,992
20210111,060000,36610.7400000,37100.0000000,36244.4300000,36317.8900000,744
20210111,063000,36317.2600000,36643.2700000,34975.0000000,35288.4900000,2103
20210111,070000,35300.0100000,35700.0000000,33333.3400000,35419.8500000,3792
20210111,073000,35408.6700000,36000.0000000,34269.0000000,34669.7500000,1946
20210111,080000,34657.7100000,35667.0000000,34357.6400000,35495.0500000,1069
20210111,083000,35528.3300000,35914.8600000,34873.5000000,35600.0000000,698
20210111,090000,35599.9900000,35699.0900000,34439.0000000,34847.1700000,759
20210111,093000,34848.6700000,34848.6700000,33500.0000000,34217.5300000,1150
20210111,100000,34215.3600000,34571.4900000,32265.0000000,32618.1800000,1651
20210111,103000,32620.6400000,33627.0100000,32272.6500000,33597.6100000,1202
20210111,110000,33597.6000000,34741.8500000,33580.6000000,34333.3600000,1101
20210111,113000,34333.3900000,35644.1600000,34050.0000000,35254.0200000,753
20210111,120000,35262.8800000,35876.8200000,35238.0700000,35419.8200000,521
20210111,123000,35419.8200000,35586.8200000,34843.7500000,35521.7600000,328
20210111,130000,35536.7200000,35734.6800000,35061.8500000,35734.6700000,209
20210111,133000,35734.6800000,36342.5200000,35527.5500000,35708.1900000,630
20210111,140000,35700.7000000,35843.9000000,35225.8900000,35363.4000000,321
20210111,143000,35357.1000000,35458.7200000,34460.0400000,34552.6200000,585
20210111,150000,34554.1700000,35122.8100000,34000.0000000,34114.7600000,442
20210111,153000,34113.0000000,34827.3800000,33205.0000000,34812.5800000,815
20210111,160000,34817.6200000,35094.3100000,33969.3000000,34200.0000000,393
20210111,163000,34216.5700000,34382.7700000,33019.5800000,33288.2700000,743
20210111,170000,33286.5000000,33729.3200000,32229.9700000,32691.3700000,1353
20210111,173000,32688.2000000,33300.0000000,30251.5500000,33033.2700000,2955
20210111,180000,33033.2000000,33799.0000000,32579.8600000,33262.3100000,1463
20210111,183000,33268.1600000,33695.5200000,32580.0000000,32628.6200000,1332
20210111,190000,32607.1500000,32769.2400000,31308.0700000,31500.0300000,2056
20210111,193000,31500.0000000,32163.2700000,30500.0000000,30973.8200000,2199
20210111,200000,30973.8200000,31861.7900000,30100.0000000,31725.8800000,2096
20210111,203000,31725.8800000,32675.2600000,30579.5800000,32575.8700000,1711
20210111,210000,32582.3000000,33627.6200000,32282.0000000,32815.1700000,1828
20210111,213000,32822.0400000,33100.0000000,32429.3400000,33025.2700000,775
20210111,220000,33025.1800000,33295.0200000,32500.0000000,32583.1000000,824
20210111,223000,32575.0100000,32726.2100000,31300.0000000,31333.0400000,1085
20210111,230000,31332.8000000,32533.2400000,31162.1300000,32226.8400000,1077
20210111,233000,32217.7500000,32218.5200000,31374.5000000,31738.2400000,828
20210112,000000,31760.4600000,33449.0000000,31551.0000000,33395.3300000,1362
20210112,003000,33388.7100000,34500.0000000,33029.6500000,34467.4600000,1595
20210112,010000,34454.9600000,34498.6900000,33564.6300000,33958.5000000,984
20210112,013000,33966.3700000,34948.2500000,33666.0000000,34675.1500000,860
20210112,020000,34675.1500000,34800.0000000,34055.5200000,34424.8900000,957
20210112,023000,34415.3800000,35313.3200000,34415.3800000,35139.5200000,1784
20210112,030000,35154.0800000,35682.0000000,34844.7700000,35452.5900000,1509
20210112,033000,35456.8900000,35585.5700000,34326.0000000,34561.8300000,1779
20210112,040000,34561.8600000,35271.7700000,34458.9600000,34947.0200000,1006
20210112,043000,34942.0500000,35469.6700000,34936.4000000,34974.3700000,563
20210112,050000,34990.4500000,35043.9100000,33837.9300000,34316.4500000,1115
20210112,053000,34316.4500000,34533.7000000,33686.1100000,33873.7100000,998
20210112,060000,33878.1800000,34611.0000000,33867.1900000,34405.2800000,803
20210112,063000,34407.5600000,34982.7700000,34191.0500000,34958.2500000,633
20210112,070000,34958.2400000,35000.0000000,34574.1000000,34996.3800000,444
20210112,073000,34994.6300000,35277.8800000,34726.0500000,34934.1300000,758
20210112,080000,34935.1100000,35320.1800000,34538.4900000,35286.6200000,764
20210112,083000,35274.2000000,35500.0000000,34989.4300000,35098.2000000,864
20210112,090000,35096.5500000,35900.0000000,35023.4400000,35900.0000000,619
20210112,093000,35900.0000000,36289.9900000,35743.1100000,36250.9700000,768
20210112,100000,36250.9700000,36384.8100000,35912.0700000,36029.4900000,571
20210112,103000,36025.8700000,36149.3200000,35631.8800000,35821.3100000,550
20210112,110000,35829.2300000,36604.5100000,35821.4800000,36449.2600000,548
20210112,113000,36443.7200000,36527.6300000,35803.3800000,36134.5300000,478
20210112,120000,36136.3900000,36292.7000000,35620.8800000,35776.1700000,367
20210112,123000,35774.9400000,36022.0900000,35458.9300000,35828.5400000,318
20210112,130000,35814.6500000,36132.3700000,35793.9700000,35911.4600000,181
20210112,133000,35911.4600000,36129.4000000,34832.0200000,34832.2100000,566
20210112,140000,34845.0600000,35271.4700000,34758.0000000,35054.9200000,425
20210112,143000,35049.3200000,35854.5600000,35046.1900000,35603.0100000,353
20210112,150000,35600.0000000,35730.2100000,35180.0000000,35388.3900000,232
20210112,153000,35402.5500000,35681.6000000,35209.9200000,35339.9000000,334
20210112,160000,35339.9000000,35345.3400000,34864.1700000,34986.8500000,394
20210112,163000,34987.6300000,35390.0600000,34388.5400000,34574.0500000,609
20210112,170000,34564.0000000,34707.6700000,33168.0700000,33248.4500000,1293
20210112,173000,33238.2300000,34049.9900000,32720.0100000,32867.7200000,1197
20210112,180000,32853.8600000,33489.5200000,32500.0000000,33402.6000000,856
20210112,183000,33405.3600000,34297.5900000,33405.3600000,34074.5300000,649
20210112,190000,34069.7900000,34181.9900000,33631.0100000,33834.0600000,534
20210112,193000,33834.0800000,34786.6900000,33825.1900000,34574.4700000,469
20210112,200000,34563.7800000,35000.0000000,34386.0100000,35000.0000000,395
20210112,203000,34994.4400000,35294.4100000,34551.6700000,34576.2100000,616
20210112,210000,34563.8500000,35096.0000000,34539.0200000,34998.6100000,392
20210112,213000,34998.6100000,35488.0000000,34800.9500000,35290.5400000,496
20210112,220000,35290.5400000,35328.0000000,34813.8000000,34998.8600000,383
20210112,223000,34998.8600000,35000.0000000,34452.0000000,34540.0000000,256
20210112,230000,34536.1000000,34770.3000000,34139.1800000,34669.8900000,379
20210112,233000,34656.0300000,34666.8900000,33855.0000000,34200.0000000,384
20210113,000000,34200.0000000,34300.6800000,33500.0000000,34285.4000000,652
20210113,003000,34285.4000000,34461.6500000,34021.5400000,34096.4300000,269
20210113,010000,34096.5000000,34861.2100000,33794.1500000,34710.3600000,360
20210113,013000,34706.8600000,35000.0000000,34298.6200000,34368.1600000,331
20210113,020000,34357.2400000,34602.0800000,33358.0000000,33751.2200000,572
20210113,023000,33750.8800000,34039.9900000,33300.0000000,33433.4700000,563
20210113,030000,33441.1100000,34108.5700000,33300.0000000,34038.9800000,584
20210113,033000,34035.5300000,34035.5300000,32888.9000000,33050.8400000,888
